id;code;name;parent_id
214;01.10.01.02.02;МАСЛА ГИДРАВЛИЧЕСКИЕ;10
215;01.04.01.01;ИНВЕНТАРЬ ПОЖАРНЫЙ ГИДРАВЛИЧЕСКИЙ;4
216;01.10.05.03.02.01;СВЕТИЛЬНИКИ НАРУЖНОГО ОСВЕЩЕНИЯ;10
217;01.02.11.01.12.02.08;СЧЕТЧИКИ ФОРМЕННЫХ ЭЛЕМЕНТОВ КРОВИ;2
218;01.02.10.48.10.08;"ДАТЧИКИ ПУЛЬСОКСИМЕТРИЧЕСКИЕ ТИПА ""НЕЛЬКОР""";2
219;01.13.13.01.05;ЗАПАСНЫЕ ЧАСТИ И ПРИНАДЛЕЖНОСТИ ДЛЯ ПРИНТЕРОВ И МФУ;13
220;01.11.04.01.01.07.06;ЗАМКИ ДВЕРНЫЕ;11
221;01.11.02.10.04;ПРИПОЙ;11
222;01.15.05.02.06.02.01;ОБЛОЖКИ ДЛЯ ПЕРЕПЛЕТА КАРТОННЫЕ;15
223;01.01.01.19.06;КОФЕ РАСТВОРИМЫЙ;1
224;01.11.03.01.01.99;МЕТИЗЫ, КРЕПЕЖНЫЕ ИЗДЕЛИЯ ПРОЧИЕ;11
225;01.11.02.02.07.01.07;КЛЮЧИ ДЛЯ ВИНТОВ С ВНУТРЕННИМ ШЕСТИГРАННИКОМ;11
226;01.11.04.03.02.09.01;ПРОВОДА НА НОМИНАЛЬНОЕ НАПРЯЖЕНИЕ ДО 450/750 В ПЕРЕМЕННОГО ТОКА ИЛИ 1000 В ПОСТОЯННОГО ТОКА;11
227;01.15.05.02.06.01.06;ПЛЕНКА ДЛЯ ЛАМИНИРОВАНИЯ;15
228;01.11.04.03.02.05.05;ТРУБЫ КАБЕЛЬНЫЕ;11
229;01.20.03.04.05.01;ТРЯПКИ ДЛЯ УБОРКИ;20
230;01.11.04.01.01.07.05;ПЕТЛИ ДЛЯ ДВЕРЕЙ МЕТАЛЛИЧЕСКИЕ;11
231;01.11.03.04.08;ГРАВИЙ;11
232;01.13.14.04;РАСХОДНЫЕ МАТЕРИАЛЫ И КОМПЛЕКТУЮЩИЕ ДЛЯ ФАКСИМИЛЬНЫХ АППАРАТОВ;13
233;01.10.08.03;СМЕСЬ ПРОПАН-БУТАНОВАЯ;10
234;01.23.01.99;ОБОРУДОВАНИЕ ДЛЯ ДВОРОВЫХ ТЕРРИТОРИЙ ПРОЧЕЕ;22
235;01.13.04.04.06.05;ГАРНИТУРЫ;13
236;01.20.04.02.13;СРЕДСТВА МОЮЩИЕ ДЛЯ ПОВЕРХНОСТЕЙ В ПОМЕЩЕНИЯХ;20
237;01.11.02.09.01.02;БУРЫ ДЛЯ ПЕРФОРАТОРА;11
238;01.11.06.01.02.02;ТРУБЫ БЕЗНАПОРНЫЕ И ДЕТАЛИ ТРУБОПРОВОДОВ;11
239;01.02.10.33.27;ЯЗЫКОДЕРЖАТЕЛИ;2
240;01.20.03.04.02.01;ИНВЕНТАРЬ САДОВЫЙ МЕТАЛЛИЧЕСКИЙ;20
241;01.20.03.04.03.02;ЩЕТКИ ДЛЯ УБОРКИ;20
242;01.11.04.01.01.07.01;ФУРНИТУРА ДЛЯ ДВЕРЕЙ МЕТАЛЛИЧЕСКАЯ;11
243;01.20.10.03;РАСХОДНЫЕ МАТЕРИАЛЫ, КОМПЛЕКТУЮЩИЕ, ЗАПАСНЫЕ ЧАСТИ ДЛЯ ОБОРУДОВАНИЯ ДЛЯ УБОРКИ;20
244;03.13.04;УСЛУГИ В СФЕРЕ ОБЕСПЕЧЕНИЯ ИНФОРМАЦИОННОЙ БЕЗОПАСНОСТИ;65
245;01.11.07.13;ШПАТЛЕВКИ;11
246;01.02.10.25.07.02;СТЕКЛА ПРЕДМЕТНЫЕ;2
247;01.02.10.49.28;РАСХОДНЫЕ МАТЕРИАЛЫ К АУДИОСКРИНИНГОВЫМ СИСТЕМАМ;2
248;01.11.03.10.04;ПЛИТКИ КЕРАМИЧЕСКИЕ;11
249;01.15.04.02.04;МАРКЕРЫ;15
250;01.11.04.03.02.05.07;КОМПЛЕКТУЮЩИЕ ДЛЯ КАБЕЛЬНЫХ ИЗДЕЛИЙ;11
251;01.15.05.04.05.01;КНОПКИ КАНЦЕЛЯРСКИЕ;15
252;01.15.05.04.06.03;ЗАЖИМЫ ДЛЯ БУМАГ;15
253;01.11.06.01.99;ДЕТАЛИ И ФИТИНГИ ТРУБОПРОВОДОВ ИЗ ПОЛИМЕРОВ;11
254;01.11.02.02.03.13;ШПАТЕЛИ;11
255;01.20.06.01.06.02;ПОСУДА КУХОННАЯ ПЛАСТМАССОВАЯ;20
256;01.01.07.14;КРЕКЕРЫ;1
257;01.01.07.07;ВАФЛИ;1
258;01.11.03.09.04.03;ЛЕНТЫ ТЕХНИЧЕСКИЕ С ЛИПКИМ СЛОЕМ;11
259;01.10.05.02.04;ЛАМПЫ СВЕТОДИОДНЫЕ;10
260;01.15.03.17.05;ПАПКИ ПЛАСТИКОВЫЕ;15
261;01.20.07.11.03.01.02;МЕШКИ ПОЛИМЕРНЫЕ;20
262;01.15.05.03.04.01;ГУБКИ ДЛЯ МАРКЕРНЫХ ДОСОК;15
263;01.15.05.02.06.04;НИТИ, ЛЕНТЫ ПРОШИВНЫЕ;15
264;01.15.05.02.03;РАСШИВАТЕЛИ ДОКУМЕНТОВ;15
265;01.11.02.02.03.24;ЩЕТКИ СТРОИТЕЛЬНЫЕ;11
266;01.15.05.14;ЛУПЫ КАНЦЕЛЯРСКИЕ;15
267;01.11.06.02.01.01;ТРУБЫ СТАЛЬНЫЕ ВОДОГАЗОПРОВОДНЫЕ;11
268;01.11.04.05.02;ПОТОЛКИ ПОДВЕСНЫЕ (КОМПЛЕКТУЮЩИЕ);11
269;01.20.10.99;РАСХОДНЫЕ МАТЕРИАЛЫ, КОМПЛЕКТУЮЩИЕ, ЗАПАСНЫЕ ЧАСТИ ДЛЯ ОБОРУДОВАНИЯ БЫТОВОГО ПРОЧЕГО;20
270;01.11.03.01.01.01.01.01;БОЛТЫ С ШЕСТИГРАННОЙ ГОЛОВКОЙ;11
271;01.02.11.01.12.02.05.02;ГЛЮКОМЕТР ДЛЯ ИНДИВИДУАЛЬНОГО ИСПОЛЬЗОВАНИЯ/ИСПОЛЬЗОВАНИЯ У ПОСТЕЛИ БОЛЬНОГО ИВД, ПИТАНИЕ ОТ БАТАРЕИ;2
272;01.11.01.07.99;ОБОРУДОВАНИЕ ДЛЯ ВОДОСНАБЖЕНИЯ, СТОЧНЫХ ВОД И КАНАЛИЗАЦИИ ПРОЧЕЕ;11
273;01.20.03.04.02.02;ИНВЕНТАРЬ САДОВЫЙ ПЛАСТМАССОВЫЙ;20
274;01.20.03.04.01.03;ИНВЕНТАРЬ УБОРОЧНЫЙ ДЕРЕВЯННЫЙ;20
275;01.19.10.16.03;ОЧКИ ЗАЩИТНЫЕ;19
276;03.30.01.02;ЭКСПЕРТИЗА ТЕХНИЧЕСКОГО СОСТОЯНИЯ;80
277;01.15.04.01.01;РУЧКИ КАНЦЕЛЯРСКИЕ;15
278;01.11.02.09.01.01.02;СВЕРЛА СПИРАЛЬНЫЕ;11
279;01.11.04.03.02.05.03;КАБЕЛЬ-КАНАЛЫ;11
280;01.02.11.04.07.04;СОСТАВНЫЕ И ЗАМЕНЯЕМЫЕ ЧАСТИ, ПРИНАДЛЕЖНОСТИ И КОМПЛЕКТУЮЩИЕ ДЛЯ ВСПОМОГАТЕЛЬНОГО ОБОРУДОВАНИЯ ДЛЯ СТЕРИЛИЗАЦИИ;2
281;01.02.10.54.29;КОНТАКТНЫЕ СРЕДЫ;2
282;01.15.05.16.02;РЕЗАКИ КАНЦЕЛЯРСКИЕ;15
283;01.08.01.18.02;КОМПЛЕКТУЮЩИЕ ДЛЯ ВЕЛОСИПЕДОВ;8
284;01.01.02.04;ПЕТРУШКА;1
285;01.01.11.04.01;КОНСЕРВЫ РЫБНЫЕ НАТУРАЛЬНЫЕ;1
286;01.20.05.03.04.07;САЛФЕТКИ ДЛЯ СЕРВИРОВКИ СТОЛА БУМАЖНЫЕ;20
287;01.12.07.06;СРЕДСТВА МОЮЩИЕ ДЛЯ ДОРОЖНЫХ ПОКРЫТИЙ И ЭЛЕМЕНТОВ ОБЪЕКТОВ ДОРОЖНОГО ХОЗЯЙСТВА;12
288;01.11.06.01.06.08;ТРОЙНИКИ ИЗ НПВХ ДЛЯ СИСТЕМ КАНАЛИЗАЦИИ;11
289;01.15.03.16;ПАПКИ КАРТОННЫЕ;15
290;01.11.04.99;ИЗДЕЛИЯ РАСХОДНЫЕ СТРОИТЕЛЬНЫЕ ПРОЧИЕ;11
291;01.01.06.04;ИЗДЕЛИЯ БАРАНОЧНЫЕ;1
292;01.13.12.03.99;ОБОРУДОВАНИЕ ДЛЯ БАНКА И ИНКАССАЦИИ ПРОЧЕЕ;13
293;01.20.04.02.12;СРЕДСТВА МОЮЩИЕ ДЛЯ ТУАЛЕТОВ И ВАННЫХ КОМНАТ;20
294;01.20.05.03.04.04;ИЗДЕЛИЯ БУМАЖНЫЕ ГИГИЕНИЧЕСКОГО НАЗНАЧЕНИЯ;20
295;01.15.02.04;КАЛЕНДАРИ БУМАЖНЫЕ;15
296;01.20.07.07;ПРИНАДЛЕЖНОСТИ ДЛЯ УХОДА ЗА ОДЕЖДОЙ И ОБУВЬЮ;20
297;01.11.06.04.01;КРАНЫ ШАРОВЫЕ;11
298;01.11.02.03.23;РУЛЕТКИ ИЗМЕРИТЕЛЬНЫЕ;11
299;01.11.01.02.06;КОМПЛЕКТУЮЩИЕ И ЗАПАСНЫЕ ЧАСТИ ДЛЯ СИСТЕМ КОНДИЦИОНИРОВАНИЯ;11
300;01.20.05.03.04.05;САЛФЕТКИ КОСМЕТИЧЕСКИЕ БУМАЖНЫЕ;20
301;01.15.02.07;БЛАНКИ;15
302;01.11.04.09.03.01;ПОКРЫТИЕ ПЛИТОЧНОЕ ИЗ РЕЗИНОВОЙ КРОШКИ;11
303;01.11.04.04;КАНАТЫ, ШНУРЫ, ТРОСЫ;11
304;01.11.01.01.01;ВЕНТИЛЯТОРЫ ДЛЯ СИСТЕМ ВЕНТИЛЯЦИИ;11
305;01.19.10.07;ОДЕЖДА СПЕЦИАЛЬНАЯ ПОВЫШЕННОЙ ВИДИМОСТИ;19
306;01.04.01.11.01;РУКАВА ПОЖАРНЫЕ НАПОРНЫЕ;4
307;01.20.01.05.01;КУЛЕРЫ;20
308;03.08.03.01.02.05;УСЛУГИ ПО ПРИЕМУ, ОБРАБОТКЕ, УТИЛИЗАЦИИ И (ИЛИ) ОБЕЗВРЕЖИВАНИЮ И (ИЛИ) РАЗМЕЩЕНИЮ (ЗАХОРОНЕНИЮ) ОТХОДОВ III – V КЛАССОВ ОПАСНОСТИ;61
309;01.13.05.06.01;НАКОПИТЕЛИ ТВЕРДОТЕЛЬНЫЕ В ФОРМАТЕ ФЛЕШ-КАРТЫ;13
310;01.11.01.07.01.13;НАСОСЫ-ДОЗАТОРЫ;11
311;01.16.07.02.02;ШКАФЫ ДЛЯ ОДЕЖДЫ ДЕРЕВЯННЫЕ;16
312;01.13.17.03;МОДУЛИ ОПЕРАТИВНОЙ ПАМЯТИ;13
313;01.02.10.54.11;МАНЖЕТЫ ДЛЯ ИЗМЕРЕНИЯ АРТЕРИАЛЬНОГО ДАВЛЕНИЯ;2
314;01.02.10.43.18;РАСХОДНЫЕ МАТЕРИАЛЫ ДЛЯ ВЫСОКОЭФФЕКТИВНОЙ ЖИДКОСТНОЙ ХРОМАТОГРАФИИ (ВЭЖХ);2
315;01.11.02.09.07;ДИСКИ ДЛЯ ПИЛ ЦИРКУЛЯРНЫХ;11
316;01.15.06.07;ШТЕМПЕЛИ;15
317;01.03.01.31;КОМПЛЕКТУЮЩИЕ И ЗАПАСНЫЕ ЧАСТИ ДЛЯ УСТРОЙСТВ ПОЖАРНОЙ АВТОМАТИКИ И ОХРАННОЙ СИГНАЛИЗАЦИИ;3
318;01.18.03.01;РАССАДА ЦВЕТОВ;18
319;01.13.17.10;БЛОКИ ПИТАНИЯ ДЛЯ КОМПЬЮТЕРНОЙ ТЕХНИКИ;13
320;01.16.01.02;СТУЛЬЯ НА МЕТАЛЛИЧЕСКОМ КАРКАСЕ;16
321;03.08.01.01.01.07;САНИТАРНОЕ СОДЕРЖАНИЕ И УБОРКА НЕЖИЛЫХ ПОМЕЩЕНИЙ;61
322;01.13.07.99;ЭЛЕМЕНТЫ ИТ-ИНФРАСТРУКТУРЫ ПРОЧИЕ;13
323;01.10.01.02.03;МАСЛА ТРАНСМИССИОННЫЕ;10
324;01.13.05.01;УСТРОЙСТВА ХРАНЕНИЯ ДАННЫХ ДИСКОВЫЕ АВТОНОМНЫЕ (ВНЕШНИЕ ЖЕСТКИЕ ДИСКИ);13
325;01.02.10.43.07;СОПУТСТВУЮЩИЕ ЛАБОРАТОРНЫЕ РАСХОДНЫЕ МАТЕРИАЛЫ И ПРИНАДЛЕЖНОСТИ;2
326;01.04.01.07.04;ЩИТЫ ПОЖАРНЫЕ;4
327;01.11.02.02.07.01.04;КЛЮЧИ ГАЕЧНЫЕ КОМБИНИРОВАННЫЕ;11
328;03.32.07;ПЕРЕВОЗКА (ДОСТАВКА) ГРУЗОВ ГРУЗОВЫМ АВТОМОБИЛЬНЫМ ТРАНСПОРТОМ (ЗА ИСКЛЮЧЕНИЕМ ПРОДУКТОВ ПИТАНИЯ);82
329;01.20.08.02;ПРЕДМЕТЫ ИНТЕРЬЕРА ПРАЗДНИЧНЫЕ;20
330;01.20.06.01.02;ПОСУДА СТОЛОВАЯ, КУХОННАЯ ИЗ СТЕКЛА;20
331;01.11.01.01.09;ФИЛЬТРЫ ВОЗДУШНЫЕ ДЛЯ ВЕНТИЛЯЦИОННОГО ОБОРУДОВАНИЯ;11
332;01.10.01.06.01;СМАЗКИ ПЛАСТИЧНЫЕ;10
333;01.13.06.01;КОММУТАТОР;13
334;01.02.11.04.01.01;СОСТАВНЫЕ И ЗАМЕНЯЕМЫЕ ЧАСТИ, ПРИНАДЛЕЖНОСТИ И КОМПЛЕКТУЮЩИЕ ДЛЯ ОБОРУДОВАНИЯ РЕНТГЕНДИАГНОСТИЧЕСКОГО;2
335;01.13.08.04;ОБОРУДОВАНИЕ КРОСС-КОММУТАЦИОННОЕ И РАСПРЕДЕЛИТЕЛЬНОЕ ДЛЯ СЕТЕЙ И ЛИНИЙ СВЯЗИ;13
336;01.16.07.01.02;ШКАФЫ КАРТОТЕЧНЫЕ МЕТАЛЛИЧЕСКИЕ;16
337;01.02.10.43.70.03;GIARDIA LAMBLIA АНТИГЕНЫ ИВД, НАБОР, ИММУНОФЕРМЕНТНЫЙ АНАЛИЗ (ИФА);2
338;01.11.04.01.99;ФУРНИТУРА И КОМПЛЕКТУЮЩИЕ К ДВЕРЯМ И ВОРОТАМ ПРОЧИЕ;11
339;01.20.05.03.04.01;БУМАГА ТУАЛЕТНАЯ;20
340;01.13.17.12;ВЕНТИЛЯТОРЫ ОХЛАЖДЕНИЯ КОРПУСНЫЕ;13
341;01.09.08.10.04.02;КОЛЕСА ОПОРНЫЕ;9
342;01.19.09.05;СУМКИ ДЛЯ НОУТБУКА;19
343;01.02.11.01.03.30;СТИМУЛЯТОРЫ ОФТАЛЬМОЛОГИЧЕСКИЕ;2
344;01.11.05.07.99;МАТЕРИАЛЫ И КОНСТРУКЦИИ СТРОИТЕЛЬНЫЕ ИЗ БЕТОНА, КЕРАМИКИ (КРОМЕ СТЕНОВЫХ) ПРОЧИЕ;11
345;01.11.01.07.01.16.03;ЧАСТИ ЗАПАСНЫЕ К КОМПРЕССОРАМ;11
346;01.11.01.06.04.01;СЧЕТЧИКИ ЭЛЕКТРОЭНЕРГИИ;11
347;01.02.11.01.06.02.02.01;КОМПРЕССОР ВОЗДУШНЫЙ ДЛЯ МЕДИЦИНСКИХ ИЗДЕЛИЙ;2
348;01.02.11.04.08.03;СОСТАВНЫЕ И ЗАМЕНЯЕМЫЕ ЧАСТИ, ПРИНАДЛЕЖНОСТИ И КОМПЛЕКТУЮЩИЕ ДЛЯ ОБОРУДОВАНИЯ ХИРУРГИЧЕСКОГО ПРОЧЕГО;2
349;01.02.11.01.09.08.01;УСТРОЙСТВО ДЛЯ ПРОВЕДЕНИЯ СЕРДЕЧНО-ЛЕГОЧНОЙ РЕАНИМАЦИИ, С ПИТАНИЕМ ОТ БАТАРЕИ;2
350;03.07.05.99;ОБСЛУЖИВАНИЕ ТЕХНИЧЕСКОЕ И ТЕКУЩИЙ РЕМОНТ ПРОЧЕГО ОФИСНОГО ОБОРУДОВАНИЯ И ИНВЕНТАРЯ;60
351;01.02.11.01.13.02.02;АППАРАТЫ ДЛЯ ДАРСОНВАЛИЗАЦИИ;2
352;01.13.10.04;ПРОГРАММНОЕ ОБЕСПЕЧЕНИЕ СИСТЕМНОЕ, НЕ ВОШЕДШЕЕ В ДРУГИЕ ГРУППИРОВКИ;13
353;01.20.01.02;ПЕЧИ МИКРОВОЛНОВЫЕ;20
354;01.19.04.06.09;БОТИКИ РЕЗИНОВЫЕ И РЕЗИНОТЕКСТИЛЬНЫЕ КЛЕЕНЫЕ ДЛЯ ЗАЩИТЫ ОТ ВОДЫ;19
355;01.08.01.01.08.17;ГАНТЕЛИ;8
356;01.25.03.02.01;ПЫЛЕСОСЫ ПРОМЫШЛЕННЫЕ;24
357;01.03.01.30.01;УСТАНОВКИ ПОЖАРОТУШЕНИЯ АВТОМАТИЧЕСКИЕ;3
358;01.11.02.09.01.01.04;СВЕРЛА ДЛЯ РУЧНОГО ИНСТРУМЕНТА;11
359;01.02.11.04.10;СОСТАВНЫЕ И ЗАМЕНЯЕМЫЕ ЧАСТИ, ПРИНАДЛЕЖНОСТИ И КОМПЛЕКТУЮЩИЕ ДЛЯ МЕБЕЛИ МЕДИЦИНСКОЙ;2
360;01.02.10.48.19.36;"РАСХОДНЫЕ МАТЕРИАЛЫ ДЛЯ ОБОРУДОВАНИЯ, ПРОИЗВОДСТВА ""ИНВАКЕЙР КОРПОРЕЙШН""";2
361;01.10.05.02.03.03;ЛАМПЫ ГАЛОГЕННЫЕ;10
362;01.01.01.16.03;ПЛОДЫ ОРЕХОВЫХ КУЛЬТУР ОБРАБОТАННЫЕ, ПАСТА ОРЕХОВАЯ;1
363;01.11.02.02.06;НАБОРЫ СТРОИТЕЛЬНЫХ ИНСТРУМЕНТОВ;11
364;01.19.10.16.08;ЩИТКИ ЛИЦЕВЫЕ ЗАЩИТНЫЕ;19
365;01.01.07.03.06;ПЕЧЕНЬЕ СЛАДКОЕ;1
366;01.09.08.02.02;АКСЕССУАРЫ ДЛЯ АВТОТРАНСПОРТА И СПЕЦТЕХНИКИ;9
367;01.13.13.04.01;АКСЕССУАРЫ ДЛЯ МОБИЛЬНЫХ УСТРОЙСТВ;13
368;01.15.02.05.03;ЖУРНАЛЫ (КНИГИ) РЕГИСТРАЦИИ И УЧЕТА СПЕЦИАЛИЗИРОВАННЫЕ;15
369;01.20.04.13;СРЕДСТВА ДЛЯ ОБРАБОТКИ ВОДЫ В БАССЕЙНАХ;20
370;01.19.07.07;ФУРНИТУРА ДЕКОРАТИВНАЯ;19
371;01.08.01.01.08.20;ЭСПАНДЕРЫ;8
372;01.20.08;ПРЕДМЕТЫ ИНТЕРЬЕРА;20
373;01.20.04.09.01;ПОРОШОК СТИРАЛЬНЫЙ;20
374;01.11.01.04.11.01;ФУРНИТУРА ДЛЯ ИНСТАЛЛЯЦИЙ САНТЕХНИЧЕСКИХ;11
375;01.02.11.01.13.02.31.01;СИСТЕМА ФИЗИОТЕРАПЕВТИЧЕСКАЯ ДЛЯ ЭЛЕКТРОСТИМУЛЯЦИИ, С ПИТАНИЕМ ОТ СЕТИ;2
376;03.30.06.04;МЕТРОЛОГИЧЕСКОЕ ОБСЛУЖИВАНИЕ НЕ МЕДИЦИНСКИХ ИЗДЕЛИЙ;80
377;02.12.03.05;МОНТАЖ, УСТАНОВКА, НАЛАДКА КОМПЛЕКСНЫХ ИНТЕЛЛЕКТУАЛЬНЫХ СИСТЕМ БЕЗОПАСНОСТИ;41
378;01.13.02.02;СМАРТФОНЫ;13
379;01.19.01.08;ЖИЛЕТЫ ДЛЯ ВЗРОСЛЫХ;19
380;01.02.11.01.06.02.01.02;СИСТЕМЫ ВОДОПОДГОТОВКИ ПРОЧИЕ;2
381;01.11.02.01.11.02;ПИЛЫ ДЛЯ ОБРАБОТКИ ДЕРЕВА;11
382;01.10.02.07;АЭРОЗОЛЬ ДЛЯ ОЧИСТКИ КАРБЮРАТОРОВ И ТОРМОЗНЫХ ДИСКОВ;10
383;01.01.01.19.03;КОФЕЙНЫЕ НАПИТКИ;1
384;01.11.02.12;ОБОРУДОВАНИЕ ДЛЯ РАБОТЫ С ТЕХНИЧЕСКИМИ ГАЗАМИ;11
385;02.11.03.06.01;РЕМОНТ ОБОРУДОВАНИЯ ЛИФТОВ, ЭСКАЛАТОРОВ, ПЛАТФОРМ ПОДЪЕМНЫХ ДЛЯ ИНВАЛИДОВ;40
386;01.02.11.01.07.08.04;КОНТЕЙНЕРЫ ДЛЯ СБОРА МЕДИЦИНСКИХ ОТХОДОВ;2
387;01.02.11.04.13.03;СОСТАВНЫЕ И ЗАМЕНЯЕМЫЕ ЧАСТИ, ПРИНАДЛЕЖНОСТИ И КОМПЛЕКТУЮЩИЕ ДЛЯ ГИДРОТЕРАПЕВТИЧЕСКОГО ОБОРУДОВАНИЯ;2
388;01.11.02.02.03.01;ПЛОСКОГУБЦЫ;11
389;01.01.01.19.02;КОФЕ ЖАРЕНЫЙ;1
390;01.02.10.50.23.01;ХАЛАТЫ МЕДИЦИНСКИЕ МНОГОРАЗОВЫЕ;2
391;01.11.02.09.06;ЦЕПИ ДЛЯ ЭЛЕКТРО- И БЕНЗОПИЛ;11
392;01.11.02.02.03.05;КУСАЧКИ;11
393;01.03.03.02;СИСТЕМЫ ВИДЕОКОНТРОЛЯ И ВИДЕОНАБЛЮДЕНИЯ;3
394;01.02.10.50.01.05;ПРИНАДЛЕЖНОСТИ ДЛЯ ПЕРЕМЕЩЕНИЯ МАЛОМОБИЛЬНЫХ ПАЦИЕНТОВ;2
395;01.20.07.03.02;ОДЕЯЛА;20
396;01.02.10.43.05.05;НАКОНЕЧНИКИ ЛАБОРАТОРНЫЕ;2
397;01.20.11.02.02;ПРИБОРЫ БЫТОВЫЕ ОСВЕТИТЕЛЬНЫЕ С ПИТАНИЕМ ОТ БАТАРЕЙ, АККУМУЛЯТОРОВ;20
398;01.20.06.01.04;ПОСУДА СТОЛОВАЯ, КУХОННАЯ ИЗ ФАРФОРА;20
399;01.11.04.03.02.01.01;КАБЕЛИ СИЛОВЫЕ С МЕДНОЙ ЖИЛОЙ НА НАПРЯЖЕНИЕ ДО 1 КВ;11
400;01.20.07.02.02;ИНВЕНТАРЬ ДЛЯ САНУЗЛОВ ПЛАСТМАССОВЫЙ;20
401;01.19.10.05;ОДЕЖДА СПЕЦИАЛЬНАЯ ДЛЯ ЗАЩИТЫ ОТ ОБЩИХ ПРОИЗВОДСТВЕННЫХ ЗАГРЯЗНЕНИЙ И МЕХАНИЧЕСКИХ ВОЗДЕЙСТВИЙ;19
402;01.13.10.01;СИСТЕМЫ ОПЕРАЦИОННЫЕ;13
403;01.11.01.07.01.10;НАСОСЫ ПОГРУЖНЫЕ;11
404;01.24.04.09;КОМПЛЕКТЫ БЕЛЬЯ ПОСТЕЛЬНОГО;23
405;01.11.03.05.01;ЭМАЛИ;11
406;01.02.11.04.07.01.03;СОСТАВНЫЕ И ЗАМЕНЯЕМЫЕ ЧАСТИ, ПРИНАДЛЕЖНОСТИ И КОМПЛЕКТУЮЩИЕ ДЛЯ СТЕРИЛИЗАТОРОВ ПЛАЗМЕННОГО;2
407;01.02.11.01.06.02.08;ГЕНЕРАТОРЫ РАДИОНУКЛИДНОЙ СИСТЕМЫ;2
408;01.19.04.06.01;ОБУВЬ СПЕЦИАЛЬНАЯ КОЖАНАЯ ДЛЯ ЗАЩИТЫ ОТ НЕФТИ, НЕФТЕПРОДУКТОВ, КИСЛОТ, ЩЕЛОЧЕЙ, НЕТОКСИЧНОЙ И ВЗРЫВООПАСНОЙ ПЫЛИ;19
409;01.16.28.01;ФУРНИТУРА ДЛЯ МЕБЕЛИ МЕТАЛЛИЧЕСКАЯ;16
410;01.11.02.05.01.02;АППАРАТЫ СВАРОЧНЫЕ;11
411;01.11.04.02.02;СТЕКЛОПАКЕТЫ;11
412;01.02.11.04.07.01.01;СОСТАВНЫЕ И ЗАМЕНЯЕМЫЕ ЧАСТИ, ПРИНАДЛЕЖНОСТИ И КОМПЛЕКТУЮЩИЕ ДЛЯ СТЕРИЛИЗАТОРОВ ВОЗДУШНЫХ;2
413;01.12.05.16;ОПРЫСКИВАТЕЛИ;12
414;01.11.06.01.06.05;МУФТЫ ИЗ НПВХ ДЛЯ СИСТЕМ КАНАЛИЗАЦИИ;11
415;01.11.01.06.08;СЧЕТЧИКИ ПРОИЗВОДСТВА И ПОТРЕБЛЕНИЯ ЖИДКОСТИ;11
416;01.16.03.02;СТОЛЫ ДЛЯ ПЕРЕГОВОРОВ;16
417;01.08.01.17.07;ЛИНЕЙКИ СКЛАДНЫЕ ИЗМЕРИТЕЛЬНЫЕ ДЛЯ ПРЫЖКОВ В ДЛИНУ С МЕСТА;8
418;01.11.01.07.01.07;НАСОСЫ ГИДРАВЛИЧЕСКИЕ;11
419;01.03.07.05;ЗНАКИ ДОРОЖНЫЕ;3
420;01.01.17;НАБОРЫ ПРОДОВОЛЬСТВЕННЫЕ;1
421;01.10.02.03;ЖИДКОСТИ ОХЛАЖДАЮЩИЕ, ВКЛЮЧАЯ АНТИФРИЗ;10
422;01.14.01.01;УЧЕБНИКИ ПЕЧАТНЫЕ ОБЩЕОБРАЗОВАТЕЛЬНОГО НАЗНАЧЕНИЯ;14
423;01.20.09.01.99;ИГРУШКИ ПРОЧИЕ;20
424;01.20.09.01.21;НАБОРЫ ИГРУШЕК И НАСТОЛЬНЫХ ИГР;20
425;01.07.05.05;МАТЕРИАЛЫ ДЛЯ ЛЕПКИ И СКУЛЬПТУРЫ;7
426;01.20.03.04.04.02.01;ПЕРЧАТКИ ХОЗЯЙСТВЕННЫЕ ТРИКОТАЖНЫЕ;20
427;01.02.09.09.01;ПРОТИВОВОСПАЛИТЕЛЬНЫЕ И ПРОТИВОРЕВМАТИЧЕСКИЕ ПРЕПАРАТЫ,M01;2
428;01.15.08.01;КОНВЕРТЫ ПОЧТОВЫЕ;15
429;01.11.02.09.03;БИТЫ ДЛЯ ШУРУПОВЕРТОВ;11
430;01.11.03.01.02.02.01.12;ПРОКАТ КРУГЛОГО СЕЧЕНИЯ;11
431;01.11.02.09.01.01.01;СВЕРЛА ЦЕНТРОВОЧНЫЕ;11
432;01.20.05.03.04.02;ПОЛОТЕНЦА БУМАЖНЫЕ;20
433;01.15.05.02.05.04;МАТЕРИАЛЫ РАСХОДНЫЕ ДЛЯ ДЫРОКОЛОВ;15
434;01.02.10.19.01;ДРЕНАЖИ ТРУБЧАТЫЕ;2
435;01.15.04.03.02;КАРАНДАШИ ЦВЕТНЫЕ;15
436;01.20.04.02.09;СРЕДСТВА ДЛЯ МЫТЬЯ ПОСУДЫ;20
437;01.11.04.03.02.02;КАБЕЛИ ПРОЧИЕ;11
438;01.20.04.01.13;СРЕДСТВА ЧИСТЯЩИЕ УНИВЕРСАЛЬНОГО НАЗНАЧЕНИЯ;20
439;01.19.10.19;РЕСПИРАТОРЫ;19
440;01.15.02.05.02;КНИГИ БУХГАЛТЕРСКИЕ;15
